caco2_wang,pampa_ncats,hia_hou,solubility_aqsoldb,pgp_broccatelli,lipophilicity_astrazeneca,clearance_hepatocyte_az
0.246385,0.295218,0.303867,0.218846,0.590124,0.387639,0.507559
0.246385,0.295218,0.303867,0.218846,0.590124,0.387639,0.507559
0.271386,0.289892,0.281757,0.225208,0.647056,0.403780,0.499315
0.351361,0.329416,0.261948,0.241194,0.723678,0.479118,0.549734
0.310678,0.318354,0.331282,0.212921,0.658314,0.426722,0.531169
0.310678,0.318354,0.331282,0.212921,0.658314,0.426722,0.531169
0.305171,0.307330,0.315372,0.231813,0.628154,0.462418,0.569557
0.305171,0.307330,0.315372,0.231813,0.628154,0.462418,0.569557
0.238043,0.280948,0.261374,0.235921,0.628954,0.404498,0.591255
0.341133,0.334422,0.307063,0.166620,0.745930,0.532443,0.524319
0.341133,0.334422,0.307063,0.166620,0.745930,0.532443,0.524319
0.326686,0.333858,0.300714,0.208392,0.689751,0.481360,0.556494
0.326686,0.333858,0.300714,0.208392,0.689751,0.481360,0.556494
0.326686,0.333858,0.300714,0.208392,0.689751,0.481360,0.556494
0.326686,0.333858,0.300714,0.208392,0.689751,0.481360,0.556494
0.311801,0.314001,0.297085,0.222048,0.649288,0.459944,0.547593
0.311801,0.314001,0.297085,0.222048,0.649288,0.459944,0.547593
0.329791,0.318154,0.320992,0.178299,0.661279,0.512753,0.535193
0.329791,0.318154,0.320992,0.178299,0.661279,0.512753,0.535193
0.296508,0.314873,0.305341,0.238205,0.621099,0.425621,0.559417
0.296508,0.314873,0.305341,0.238205,0.621099,0.425621,0.559417
0.278056,0.299675,0.305004,0.271610,0.555248,0.421604,0.546032
0.278056,0.299675,0.305004,0.271610,0.555248,0.421604,0.546032
0.251302,0.294567,0.293501,0.303668,0.504911,0.303982,0.552000
0.251302,0.294567,0.293501,0.303668,0.504911,0.303982,0.552000
0.327674,0.360908,0.279055,0.221748,0.738423,0.498741,0.609818
0.398486,0.375315,0.303021,0.162011,0.821589,0.576590,0.611959
0.415809,0.377542,0.309931,0.190079,0.780702,0.517752,0.596722
0.324525,0.363849,0.327942,0.226229,0.725668,0.496660,0.588802
0.388329,0.393700,0.322368,0.218717,0.742930,0.508070,0.579538
0.364265,0.367214,0.285734,0.101378,0.706006,0.623584,0.526852
0.364265,0.367214,0.285734,0.101378,0.706006,0.623584,0.526852
0.296035,0.306064,0.265749,0.193609,0.652971,0.556302,0.513407
0.296035,0.306064,0.265749,0.193609,0.652971,0.556302,0.513407
0.269466,0.297365,0.260203,0.178984,0.540148,0.543133,0.551756
0.269466,0.297365,0.260203,0.178984,0.540148,0.543133,0.551756
0.295295,0.315920,0.262870,0.217780,0.641417,0.529873,0.548582
0.295295,0.315920,0.262870,0.217780,0.641417,0.529873,0.548582
0.406159,0.358047,0.284877,0.141913,0.810704,0.554667,0.562137
0.406159,0.358047,0.284877,0.141913,0.810704,0.554667,0.562137
0.365540,0.356432,0.293211,0.213974,0.765730,0.513369,0.562678
0.365540,0.356432,0.293211,0.213974,0.765730,0.513369,0.562678
0.375049,0.343182,0.281117,0.193635,0.701611,0.453626,0.548209
0.375049,0.343182,0.281117,0.193635,0.701611,0.453626,0.548209
0.267922,0.333781,0.311381,0.242238,0.629959,0.408083,0.603689
0.267922,0.333781,0.311381,0.242238,0.629959,0.408083,0.603689
0.325684,0.343265,0.318180,0.209283,0.723848,0.460323,0.593569
0.325684,0.343265,0.318180,0.209283,0.723848,0.460323,0.593569
0.325684,0.343265,0.318180,0.209283,0.723848,0.460323,0.593569
0.266955,0.302263,0.273063,0.229589,0.555488,0.419649,0.559315
0.343446,0.321744,0.286958,0.147809,0.752026,0.524916,0.567274
0.267149,0.317271,0.294758,0.384842,0.423699,0.269482,0.511706
0.359127,0.413770,0.377049,0.151087,0.716256,0.516912,0.594418
0.255195,0.313070,0.282604,0.265453,0.501473,0.432031,0.482236
0.333004,0.333729,0.295602,0.171208,0.648499,0.568908,0.500344
0.332002,0.327861,0.292523,0.149533,0.744239,0.543509,0.548447
0.313762,0.310954,0.278721,0.195458,0.640355,0.544187,0.507457
0.281328,0.308063,0.301304,0.237429,0.617511,0.380191,0.574826
0.281328,0.308063,0.301304,0.237429,0.617511,0.380191,0.574826
0.364042,0.330268,0.266067,0.144673,0.704636,0.507524,0.525160
0.356708,0.328260,0.267480,0.134710,0.702329,0.509429,0.522527
0.349631,0.324156,0.273488,0.132337,0.805870,0.525487,0.565572
0.309049,0.313575,0.285702,0.212534,0.645825,0.438822,0.546137
0.309049,0.313575,0.285702,0.212534,0.645825,0.438822,0.546137
0.309049,0.313575,0.285702,0.212534,0.645825,0.438822,0.546137
0.269874,0.266176,0.296997,0.196957,0.624475,0.558910,0.511533
0.272720,0.267834,0.294170,0.207933,0.619683,0.513736,0.506360
0.324280,0.307071,0.287039,0.198305,0.698381,0.586385,0.564993
0.317676,0.302375,0.282236,0.205270,0.680669,0.534831,0.544472
0.347836,0.301893,0.349022,0.158292,0.697241,0.571810,0.518937
0.345256,0.300836,0.345138,0.166890,0.692602,0.547115,0.519429
0.343675,0.301535,0.341420,0.174462,0.679089,0.525079,0.512430
0.294368,0.286016,0.303762,0.170492,0.645941,0.579616,0.522575
0.328135,0.300885,0.308226,0.115563,0.728889,0.669053,0.516422
0.320447,0.290474,0.334418,0.148774,0.647181,0.669710,0.514854
0.308062,0.311163,0.331173,0.159882,0.639669,0.619927,0.486866
0.315471,0.305820,0.317942,0.157732,0.652438,0.630078,0.508156
0.322308,0.306246,0.312689,0.150876,0.671536,0.666978,0.517166
0.304072,0.303130,0.302111,0.169769,0.661895,0.578906,0.536835
0.290369,0.276254,0.298932,0.167835,0.654442,0.634920,0.515457
0.295974,0.288231,0.308621,0.165479,0.655367,0.652599,0.489843
0.236394,0.283632,0.286797,0.257768,0.559041,0.377388,0.579323
0.401565,0.292015,0.314899,0.301897,0.635267,0.485847,0.662425
0.357664,0.304583,0.290294,0.214618,0.781951,0.576342,0.507905
0.360732,0.302805,0.268765,0.198150,0.704638,0.455125,0.582205
0.254735,0.300941,0.278098,0.262396,0.635386,0.474950,0.485483
0.275925,0.334829,0.265056,0.258741,0.595501,0.419555,0.553805
0.250758,0.329075,0.247444,0.253371,0.485221,0.365287,0.564138
0.267586,0.300312,0.268869,0.307975,0.532029,0.392940,0.538526
0.227776,0.288992,0.253344,0.273129,0.588626,0.378754,0.596432
0.258561,0.284957,0.310131,0.183022,0.621591,0.392650,0.572814
0.283147,0.294120,0.307019,0.169175,0.626165,0.411149,0.581148
0.238183,0.280960,0.307866,0.188310,0.571952,0.391915,0.563919
0.228337,0.281340,0.281514,0.204609,0.617503,0.377718,0.557274
0.244157,0.276455,0.316592,0.179747,0.672860,0.387160,0.574961
0.236096,0.289280,0.300221,0.187659,0.579718,0.371988,0.578060
0.399860,0.361882,0.290686,0.150273,0.829979,0.558647,0.595181
0.399860,0.361882,0.290686,0.150273,0.829979,0.558647,0.595181
0.357191,0.320442,0.314058,0.141415,0.822650,0.571631,0.581375
0.359724,0.324229,0.318375,0.184313,0.798442,0.499686,0.607220
0.336998,0.324226,0.309718,0.168404,0.774880,0.545144,0.560642
0.336276,0.315771,0.308562,0.182282,0.775183,0.538723,0.538304
0.381430,0.399950,0.324435,0.159457,0.851346,0.491690,0.584578
0.334704,0.318194,0.300357,0.172528,0.773773,0.512212,0.547134
0.367846,0.395775,0.323076,0.164734,0.862709,0.496380,0.579338
0.408243,0.383086,0.317782,0.146753,0.833829,0.560892,0.596728
0.427597,0.368146,0.286656,0.216310,0.776958,0.537947,0.554098
0.299336,0.300550,0.279040,0.218641,0.719796,0.435101,0.622276
0.336998,0.324226,0.309718,0.168404,0.774880,0.545144,0.560642
0.405611,0.344402,0.318348,0.120663,0.818004,0.589939,0.507524
0.230172,0.356858,0.257955,0.210806,0.502332,0.357716,0.509870
0.211925,0.321808,0.215441,0.527170,0.295518,0.336764,0.496460
0.274102,0.341555,0.256541,0.189563,0.610079,0.473085,0.578264
0.254294,0.354530,0.279058,0.175742,0.665376,0.482701,0.538558
0.252911,0.357896,0.265870,0.197180,0.527753,0.450966,0.512297
0.412494,0.388484,0.304517,0.097250,0.830100,0.565281,0.558481
0.413259,0.383530,0.304984,0.096643,0.826404,0.565682,0.564245
0.415038,0.389401,0.310469,0.099869,0.841260,0.564496,0.565989
0.338259,0.310300,0.331785,0.250955,0.624232,0.443013,0.545059
0.339920,0.310737,0.329934,0.260586,0.620314,0.434059,0.544004
0.340276,0.311174,0.325262,0.263108,0.610022,0.436977,0.538705
0.346119,0.327722,0.294805,0.249219,0.667876,0.496839,0.547109
0.256053,0.258757,0.261490,0.225662,0.652968,0.463408,0.599301
0.261480,0.258977,0.258930,0.225180,0.677700,0.467567,0.603882
0.267337,0.260342,0.258897,0.218686,0.699426,0.471841,0.604384
0.254074,0.257703,0.261199,0.239118,0.653271,0.459389,0.601182
0.262814,0.257650,0.260428,0.240134,0.658137,0.459449,0.610647
0.264756,0.258769,0.261255,0.230912,0.680134,0.462475,0.608699
0.253570,0.258368,0.262310,0.247577,0.650298,0.448361,0.602003
0.262762,0.259860,0.260898,0.247476,0.653271,0.446242,0.609150
0.265880,0.261121,0.261061,0.242776,0.660999,0.452767,0.610988
0.254334,0.259610,0.262102,0.253267,0.649944,0.438558,0.601110
0.261198,0.260585,0.261188,0.251422,0.653770,0.440502,0.606650
0.265945,0.264285,0.261322,0.245586,0.655424,0.450803,0.609980
0.253164,0.261686,0.262437,0.254343,0.649611,0.444652,0.599275
0.258202,0.262966,0.261085,0.256594,0.654121,0.446863,0.605365
0.265204,0.265523,0.260926,0.251616,0.654420,0.445830,0.608372
0.271890,0.276883,0.258194,0.213535,0.720640,0.475807,0.582504
0.277916,0.277795,0.258597,0.206287,0.719766,0.479353,0.586398
0.279940,0.278916,0.258594,0.203289,0.727183,0.475192,0.586491
0.281897,0.281595,0.258931,0.195449,0.732700,0.469165,0.588555
0.282629,0.280970,0.259658,0.189009,0.732637,0.473604,0.588962
0.283630,0.282854,0.259884,0.186871,0.734029,0.473630,0.591782
0.249037,0.259276,0.258615,0.247581,0.633006,0.467947,0.613356
0.262744,0.265388,0.257249,0.250281,0.645481,0.463937,0.625094
0.265873,0.266457,0.257412,0.243957,0.652855,0.468740,0.625389
0.249352,0.260337,0.258508,0.252425,0.631832,0.461799,0.612615
0.261273,0.266251,0.257680,0.253012,0.646072,0.462625,0.621103
0.266373,0.269874,0.257820,0.246251,0.647519,0.471523,0.624452
0.300590,0.288919,0.263525,0.180620,0.713781,0.514909,0.618535
0.302387,0.293434,0.265279,0.181577,0.746473,0.516944,0.601611
0.305443,0.295888,0.265290,0.181026,0.747261,0.518212,0.606967
0.306325,0.295651,0.265135,0.177082,0.756304,0.520070,0.606899
0.307103,0.295805,0.265310,0.173687,0.761073,0.523155,0.609181
0.308000,0.296673,0.264154,0.173051,0.766909,0.521284,0.608700
0.299368,0.294826,0.252820,0.169288,0.706196,0.523460,0.622521
0.298785,0.300595,0.253174,0.166618,0.722139,0.521941,0.605018
0.301129,0.299316,0.252506,0.164580,0.718573,0.525190,0.610411
0.302919,0.299923,0.252373,0.164070,0.723739,0.526653,0.610900
0.302810,0.300201,0.252499,0.160534,0.733372,0.524811,0.612363
0.303117,0.301889,0.252682,0.157385,0.739828,0.526766,0.613534
0.378842,0.374881,0.289439,0.155055,0.813597,0.555743,0.569890
0.378842,0.374881,0.289439,0.155055,0.813597,0.555743,0.569890
0.263880,0.306941,0.297844,0.220611,0.588477,0.454613,0.562183
0.264466,0.304798,0.308135,0.205503,0.629871,0.423300,0.560252
0.271430,0.298465,0.312427,0.203236,0.653419,0.432669,0.562258
0.279872,0.298674,0.310897,0.195011,0.665748,0.431698,0.566779
0.279872,0.298674,0.310897,0.195011,0.665748,0.431698,0.566779
0.285260,0.289157,0.312615,0.184890,0.670484,0.440519,0.567140
0.258481,0.297179,0.300846,0.229098,0.635023,0.428299,0.568681
0.258542,0.293362,0.312269,0.220066,0.674184,0.403663,0.565303
0.266104,0.291135,0.313400,0.213742,0.694388,0.412864,0.571040
0.261059,0.292915,0.305248,0.225111,0.667087,0.429647,0.579958
0.261473,0.294928,0.312986,0.213936,0.699872,0.402866,0.576153
0.270594,0.284073,0.312892,0.207560,0.700884,0.415668,0.581441
0.250820,0.292423,0.284375,0.208934,0.547548,0.506705,0.559982
0.252418,0.291696,0.294987,0.198617,0.592257,0.475103,0.561881
0.260222,0.285041,0.298339,0.196701,0.611131,0.487366,0.561926
0.268113,0.285939,0.295837,0.186272,0.623744,0.486019,0.566197
0.275582,0.277755,0.297325,0.179344,0.628685,0.494790,0.566817
0.255395,0.288353,0.294511,0.213244,0.625555,0.470860,0.581581
0.255538,0.290720,0.300393,0.203896,0.657611,0.445031,0.579337
0.357870,0.347260,0.287378,0.163739,0.750861,0.514798,0.571245
0.358803,0.346802,0.286348,0.161895,0.750645,0.513873,0.570568
0.319993,0.318945,0.252287,0.198919,0.663424,0.592193,0.592947
0.269518,0.240710,0.276123,0.261828,0.668941,0.480256,0.591115
0.276155,0.263110,0.294659,0.261708,0.718744,0.491930,0.600115
0.297928,0.270483,0.295247,0.247583,0.737419,0.480715,0.616618
0.274337,0.265114,0.295916,0.276901,0.711456,0.435264,0.600429
0.260857,0.252841,0.298392,0.226510,0.709119,0.510709,0.607309
0.294721,0.265422,0.299491,0.211110,0.725648,0.516677,0.621784
0.266708,0.256110,0.300466,0.241415,0.696841,0.449573,0.608834
0.280921,0.310382,0.294739,0.184014,0.686001,0.491094,0.570262
0.272528,0.302421,0.290515,0.188206,0.678568,0.460499,0.568985
0.270384,0.306448,0.275771,0.224392,0.678555,0.444977,0.562048
0.263319,0.291161,0.268342,0.183694,0.626505,0.387439,0.531120
0.268889,0.291564,0.269964,0.170455,0.648563,0.395741,0.536660
0.281572,0.302897,0.291037,0.197174,0.625445,0.391714,0.536797
0.281609,0.302558,0.284841,0.206998,0.619357,0.385868,0.531278
0.230980,0.320678,0.295550,0.383679,0.355972,0.239444,0.530409
0.226799,0.310322,0.287120,0.385701,0.358042,0.249603,0.520563
0.225339,0.298080,0.286010,0.396271,0.357350,0.251298,0.514967
0.307037,0.324715,0.319381,0.237419,0.564288,0.421508,0.554008
0.315086,0.326882,0.317865,0.244433,0.555020,0.416104,0.548743
0.317257,0.325986,0.312668,0.252275,0.539877,0.416168,0.541729
0.320427,0.325431,0.308886,0.259277,0.538006,0.417320,0.540475
0.302318,0.313856,0.302893,0.392323,0.427267,0.199199,0.459464
0.300851,0.313192,0.299185,0.390530,0.424043,0.193936,0.461832
0.300882,0.311442,0.297662,0.404770,0.424572,0.193628,0.457410
0.345139,0.456234,0.357617,0.156394,0.489438,0.333154,0.566131
0.334539,0.541114,0.418711,0.178765,0.394884,0.232108,0.511290
0.288808,0.311322,0.289200,0.266927,0.526602,0.276252,0.528397
0.343415,0.328940,0.295152,0.196137,0.643572,0.341142,0.527287
0.329642,0.316156,0.285226,0.202516,0.593747,0.314440,0.508761
0.288814,0.311115,0.290554,0.253531,0.526698,0.277126,0.531480
0.289438,0.311020,0.290224,0.260237,0.526146,0.275720,0.529823
0.289043,0.311572,0.289233,0.269220,0.525876,0.279197,0.528035
0.290681,0.316191,0.292596,0.260313,0.552937,0.297397,0.526026
0.315263,0.313768,0.287096,0.208647,0.589419,0.309247,0.506491
0.430768,0.496995,0.347379,0.185112,0.742573,0.408814,0.579360
0.384477,0.413885,0.316934,0.195823,0.724730,0.395122,0.581317
0.365808,0.375121,0.316205,0.209263,0.708333,0.389811,0.574977
0.359413,0.367357,0.308432,0.213968,0.694338,0.391261,0.570568
0.325723,0.362783,0.302194,0.191478,0.679869,0.360675,0.570270
0.272183,0.441284,0.336360,0.264543,0.558997,0.331001,0.593259
0.344132,0.331139,0.292576,0.142625,0.766910,0.491622,0.528533
0.327727,0.282325,0.295263,0.245047,0.687818,0.493081,0.421313
0.299417,0.357500,0.278883,0.261223,0.712702,0.484804,0.602032
0.299417,0.357500,0.278883,0.261223,0.712702,0.484804,0.602032
0.543317,0.487522,0.420514,0.108895,0.850960,0.663099,0.636035
0.546416,0.487785,0.427873,0.131030,0.841888,0.649619,0.620756
0.361313,0.346844,0.324648,0.212416,0.723695,0.377235,0.579538
0.315244,0.329362,0.316828,0.231697,0.706603,0.377849,0.574824
0.346423,0.328674,0.333647,0.210523,0.724673,0.393306,0.577713
0.308281,0.323567,0.309977,0.263202,0.661904,0.383980,0.552888
0.333874,0.331548,0.320948,0.244376,0.688342,0.408898,0.551453
0.346935,0.337236,0.305175,0.224609,0.697189,0.431249,0.568667
0.307641,0.324595,0.323197,0.178383,0.671102,0.541271,0.475098
0.317503,0.330215,0.317602,0.167760,0.686291,0.544820,0.476143
0.324352,0.330280,0.312338,0.163158,0.692362,0.548528,0.470826
0.281106,0.304121,0.303466,0.209870,0.668362,0.454521,0.508349
0.268029,0.289353,0.302449,0.222490,0.656096,0.435231,0.502319
0.292593,0.315704,0.309114,0.186996,0.673363,0.575065,0.482304
0.300503,0.320077,0.305229,0.177329,0.692129,0.584239,0.480809
0.306280,0.320960,0.300030,0.171528,0.699889,0.587693,0.477263
0.312136,0.319015,0.301552,0.161458,0.710182,0.578986,0.476594
0.272512,0.296810,0.290745,0.219891,0.672458,0.523482,0.507300
0.259474,0.282842,0.290503,0.231410,0.660661,0.505692,0.507090
0.242535,0.346962,0.323672,0.244534,0.523569,0.331129,0.530396
0.253844,0.322160,0.316887,0.186313,0.694686,0.374023,0.571826
0.226653,0.267771,0.286739,0.282500,0.550216,0.282446,0.557109
0.303008,0.397234,0.370131,0.172855,0.649464,0.431673,0.511554
0.307542,0.396154,0.362635,0.161111,0.704785,0.427516,0.536125
0.310582,0.364414,0.340498,0.199383,0.700628,0.398390,0.550844
0.283384,0.317038,0.294946,0.165990,0.755855,0.471226,0.520724
0.271501,0.367372,0.327448,0.198734,0.561808,0.452461,0.482012
0.286654,0.361380,0.325818,0.180271,0.619647,0.435327,0.508213
0.287634,0.409098,0.347478,0.187251,0.615170,0.496855,0.512634
0.289325,0.388971,0.348762,0.176712,0.651637,0.498450,0.527699
0.294107,0.387904,0.341440,0.163226,0.707152,0.473214,0.554465
0.273620,0.310488,0.277567,0.177037,0.735932,0.517486,0.539399
0.254371,0.394809,0.314723,0.241129,0.505938,0.437000,0.536138
0.229050,0.335585,0.282216,0.255343,0.496539,0.401398,0.571344
0.401602,0.355712,0.325615,0.136589,0.798124,0.560852,0.596768
0.398792,0.345518,0.325237,0.156207,0.829698,0.647260,0.615926
0.360945,0.341641,0.309238,0.105678,0.724110,0.513661,0.545171
0.357823,0.328457,0.313581,0.117156,0.705263,0.526575,0.490743
0.384366,0.393045,0.318337,0.099824,0.818966,0.566499,0.541730
0.353276,0.369297,0.319483,0.120380,0.696840,0.561576,0.533411
0.243796,0.261106,0.251239,0.328028,0.446204,0.536631,0.521849
0.251561,0.264028,0.258273,0.311615,0.528934,0.537150,0.532636
0.256341,0.270292,0.261713,0.267499,0.569039,0.507259,0.606542
0.243612,0.269409,0.259324,0.296786,0.562552,0.515659,0.630367
0.270881,0.281306,0.261888,0.222572,0.678328,0.507648,0.614148
0.268268,0.279659,0.282771,0.219934,0.637708,0.560225,0.576595
0.247235,0.275821,0.259967,0.364771,0.497855,0.436365,0.545330
0.247786,0.267553,0.262572,0.281906,0.593397,0.515422,0.648323
0.286349,0.295794,0.279153,0.281865,0.540827,0.490243,0.601905
0.251227,0.272120,0.276333,0.265009,0.622130,0.516558,0.653162
0.375304,0.341448,0.314220,0.200956,0.772893,0.446742,0.607091
0.372467,0.339839,0.305102,0.210211,0.760999,0.435346,0.604502
0.428052,0.415746,0.304563,0.168257,0.776901,0.585776,0.526968
0.407720,0.372196,0.327783,0.169749,0.771303,0.516434,0.584575
0.490902,0.430659,0.318884,0.155161,0.820522,0.484378,0.583143
0.424370,0.402361,0.312282,0.151223,0.841050,0.589752,0.551645
0.361927,0.349660,0.298086,0.150192,0.750638,0.532056,0.558113
0.374448,0.368730,0.304624,0.144441,0.798003,0.530356,0.593437
0.351785,0.349175,0.301533,0.156530,0.774743,0.513543,0.586691
0.370556,0.374790,0.298057,0.135861,0.795058,0.538050,0.584472
0.376229,0.386217,0.298326,0.136025,0.800529,0.520785,0.587309
0.366538,0.366175,0.296040,0.130209,0.773583,0.544313,0.563125
0.346839,0.323866,0.290904,0.203411,0.671359,0.530358,0.500246
0.343842,0.323255,0.290144,0.203890,0.662906,0.527636,0.500645
0.288735,0.273703,0.300862,0.197049,0.636207,0.542851,0.522200
0.356112,0.321736,0.294152,0.198264,0.669780,0.564966,0.502845
0.371474,0.294273,0.330574,0.210310,0.699785,0.523317,0.499997
0.352863,0.316539,0.298325,0.198476,0.667370,0.515699,0.507688
0.267415,0.308588,0.273199,0.238911,0.572446,0.489097,0.545758
0.271312,0.310854,0.275688,0.232218,0.584347,0.488788,0.545387
0.278548,0.312389,0.275121,0.231014,0.588168,0.498905,0.558873
0.282862,0.313532,0.273198,0.226246,0.590892,0.503778,0.565220
0.285422,0.316222,0.272664,0.218808,0.589990,0.498591,0.566646
0.290386,0.316904,0.273317,0.210488,0.615089,0.496987,0.566503
0.296788,0.319427,0.272660,0.205557,0.642752,0.487201,0.564438
0.304153,0.325728,0.273498,0.199719,0.656848,0.479876,0.564266
0.312112,0.329289,0.273298,0.196382,0.668040,0.481431,0.560826
0.317095,0.331161,0.273617,0.186302,0.671586,0.485186,0.560621
0.319422,0.335675,0.266409,0.195928,0.673726,0.455904,0.557843
0.321471,0.336630,0.266241,0.194262,0.676675,0.455261,0.555319
0.324020,0.337632,0.266017,0.184194,0.671108,0.465745,0.555245
0.267671,0.323226,0.256866,0.271120,0.564604,0.411646,0.555079
0.278251,0.318402,0.260520,0.266514,0.571639,0.432335,0.560700
0.273449,0.318133,0.258349,0.271474,0.568109,0.429172,0.557050
0.328883,0.338978,0.275201,0.171097,0.697435,0.525691,0.557081
0.330170,0.339086,0.275045,0.170585,0.707756,0.524120,0.557468
0.337105,0.346996,0.272033,0.140093,0.700108,0.489334,0.551826
0.341516,0.360402,0.271707,0.198855,0.647026,0.535327,0.556187
